x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.47979795932769775,0.9400293231010437,8.383915428566979e-07,0.5420207977294922,0.9163697361946106,-0.03707851096987724,0.5748977661132812,0.8490639925003052,-0.05733798071742058,0.5535889863967896,0.7762710452079773,-0.07374358177185059,0.5160076022148132,0.7300631999969482,-0.08951126784086227,0.5653543472290039,0.7342814803123474,-0.047134216874837875,0.5996951460838318,0.6227911114692688,-0.07661599665880203,0.6177931427955627,0.5537598133087158,-0.09564704447984695,0.633162260055542,0.4949531555175781,-0.10620412230491638,0.5154508948326111,0.7137796878814697,-0.04435616731643677,0.5184617042541504,0.5885142087936401,-0.07207374274730682,0.5148731470108032,0.5036039352416992,-0.08815506845712662,0.510112464427948,0.4374561607837677,-0.09620554745197296,0.4682934582233429,0.7255557179450989,-0.043208226561546326,0.4675745666027069,0.6463777422904968,-0.07815089821815491,0.47382763028144836,0.6920332908630371,-0.0782175213098526,0.47535955905914307,0.7410402894020081,-0.06846842169761658,0.42758479714393616,0.7597825527191162,-0.044527966529130936,0.43350914120674133,0.7199863791465759,-0.0738283321261406,0.4432094693183899,0.7618785500526428,-0.06787476688623428,0.4464876353740692,0.8072899580001831,-0.0548890195786953,victory
0.47449278831481934,0.8704448938369751,8.014967534109019e-07,0.5420589447021484,0.821435809135437,-0.030141478404402733,0.5755146741867065,0.7374853491783142,-0.038851939141750336,0.5418846011161804,0.6583437919616699,-0.046145882457494736,0.4946039319038391,0.614733099937439,-0.051540762186050415,0.5661340951919556,0.6388856172561646,-0.006844737101346254,0.5957251191139221,0.5424990653991699,-0.019819092005491257,0.6091475486755371,0.4828239679336548,-0.030795447528362274,0.6207956075668335,0.43008482456207275,-0.03884940594434738,0.51447594165802,0.6242325305938721,-0.005371243227273226,0.5111908912658691,0.5106803178787231,-0.020272215828299522,0.50850909948349,0.4382665157318115,-0.033174414187669754,0.5061886310577393,0.38320615887641907,-0.040634166449308395,0.4684998393058777,0.6393014192581177,-0.007714174687862396,0.46922093629837036,0.5665441751480103,-0.03920847550034523,0.48464810848236084,0.6169556975364685,-0.04517482966184616,0.4906892776489258,0.6671408414840698,-0.03965342044830322,0.4276759624481201,0.6737909913063049,-0.012263255193829536,0.43453332781791687,0.6362272500991821,-0.04337551072239876,0.448620468378067,0.6784789562225342,-0.044955167919397354,0.4543176293373108,0.7208253741264343,-0.03794044256210327,victory
0.4763421416282654,0.8683474659919739,6.462696546805091e-07,0.5405552387237549,0.8262585401535034,-0.032198019325733185,0.5758259892463684,0.7370485067367554,-0.04347758740186691,0.5397636294364929,0.6554770469665527,-0.05350000411272049,0.4901989698410034,0.6124535799026489,-0.0618944987654686,0.5681177377700806,0.6362630128860474,-0.017346546053886414,0.5957470536231995,0.533888041973114,-0.03798076510429382,0.6091877818107605,0.46892043948173523,-0.052546948194503784,0.6176344156265259,0.4139016568660736,-0.06219109520316124,0.5160661339759827,0.6234368085861206,-0.018108122050762177,0.5125545263290405,0.5031960010528564,-0.04320988431572914,0.50714111328125,0.4254998564720154,-0.06025880202651024,0.4997922480106354,0.36448395252227783,-0.06847042590379715,0.46955785155296326,0.6410521864891052,-0.022275326773524284,0.46570709347724915,0.5683801770210266,-0.0626128762960434,0.47853392362594604,0.6228287816047668,-0.06842318177223206,0.48341038823127747,0.6709116101264954,-0.0602596215903759,0.42864102125167847,0.6784583926200867,-0.028562646359205246,0.43512287735939026,0.6419190168380737,-0.06431447714567184,0.44942137598991394,0.686896562576294,-0.06455308943986893,0.4551731050014496,0.7274764180183411,-0.05535025894641876,victory
0.48319241404533386,0.8149051070213318,5.813099051010795e-07,0.5473106503486633,0.7724361419677734,-0.02778693288564682,0.5807951092720032,0.6863592267036438,-0.035965826362371445,0.5535176396369934,0.6050536632537842,-0.04350775480270386,0.5067869424819946,0.5644317269325256,-0.04958229884505272,0.5669363141059875,0.5728470683097839,-0.011060780845582485,0.5886498689651489,0.4731840193271637,-0.025230880826711655,0.5985201597213745,0.4149566888809204,-0.03664565086364746,0.606937825679779,0.3640914261341095,-0.04497750103473663,0.5161217451095581,0.5635136365890503,-0.011591525748372078,0.5070052146911621,0.45000261068344116,-0.028702016919851303,0.5011834502220154,0.38140419125556946,-0.04150548204779625,0.49592962861061096,0.32757794857025146,-0.049028679728507996,0.47105225920677185,0.5836427211761475,-0.015319178812205791,0.4689749479293823,0.5077950954437256,-0.0484708771109581,0.4880252778530121,0.563069224357605,-0.053065963089466095,0.4961949586868286,0.617000162601471,-0.04661361500620842,0.4299752116203308,0.6213791370391846,-0.021014491096138954,0.4373658299446106,0.571738600730896,-0.05194937810301781,0.45428401231765747,0.6150127649307251,-0.051519330590963364,0.46218061447143555,0.6609494090080261,-0.04346727579832077,victory
0.4828544557094574,0.812295138835907,5.051237508268969e-07,0.5444376468658447,0.7709507942199707,-0.03125419467687607,0.5790859460830688,0.6805494427680969,-0.04033135622739792,0.5495507121086121,0.5975857973098755,-0.048139847815036774,0.50295490026474,0.5567463636398315,-0.05431712046265602,0.5652289390563965,0.5709019303321838,-0.013875788077712059,0.5881256461143494,0.4741053581237793,-0.029895007610321045,0.5974940657615662,0.4159349799156189,-0.041529372334480286,0.6026556491851807,0.3655703663825989,-0.04972454905509949,0.5155787467956543,0.5629506707191467,-0.013565640896558762,0.5080693364143372,0.4488354027271271,-0.03423624485731125,0.5025467276573181,0.3802523612976074,-0.04876844584941864,0.49543818831443787,0.32582521438598633,-0.056221190840005875,0.4708173871040344,0.582785964012146,-0.016691306605935097,0.4699551463127136,0.5106441974639893,-0.053923167288303375,0.4878590703010559,0.5685468912124634,-0.05966877192258835,0.4942467510700226,0.6202507019042969,-0.05231673642992973,0.4300538897514343,0.6198409199714661,-0.021806981414556503,0.4373033344745636,0.5774250030517578,-0.05545112490653992,0.454866886138916,0.6219047904014587,-0.05603300407528877,0.46142473816871643,0.6650128364562988,-0.04780779033899307,victory
0.4889408051967621,0.7799705862998962,5.072486715107516e-07,0.5529437065124512,0.7386028170585632,-0.028547503054142,0.5853449106216431,0.6418501734733582,-0.03337175026535988,0.5569155216217041,0.5540503263473511,-0.03763256222009659,0.5076174139976501,0.5194057822227478,-0.040202658623456955,0.5686730146408081,0.5371659994125366,-0.003402645466849208,0.5884343981742859,0.44159403443336487,-0.015693383291363716,0.5965543389320374,0.3821205794811249,-0.025609998032450676,0.6012575030326843,0.3329034447669983,-0.03307397663593292,0.521804690361023,0.5301278829574585,-0.003249117638915777,0.5120097398757935,0.42220771312713623,-0.019991230219602585,0.5055714845657349,0.35432660579681396,-0.0336277037858963,0.4982779026031494,0.3000902235507965,-0.04117598757147789,0.4805715084075928,0.5501728057861328,-0.007066576741635799,0.4771943986415863,0.4778899550437927,-0.042264845222234726,0.4958827793598175,0.5295184254646301,-0.05074236914515495,0.5041583776473999,0.5796063542366028,-0.045786067843437195,0.43927690386772156,0.5859216451644897,-0.012761534191668034,0.44322729110717773,0.5410889387130737,-0.04616515338420868,0.463106632232666,0.5756549835205078,-0.05044887214899063,0.47473958134651184,0.6133881211280823,-0.04536811262369156,victory
0.4903187155723572,0.7783901691436768,4.552798884560616e-07,0.5530565977096558,0.7354985475540161,-0.029260890558362007,0.5869492292404175,0.6406993269920349,-0.03500768914818764,0.5577912330627441,0.5551520586013794,-0.03976894170045853,0.5078096389770508,0.5233991146087646,-0.04289989173412323,0.5686946511268616,0.5353341102600098,-0.006343954708427191,0.5896493196487427,0.44170624017715454,-0.017369678243994713,0.5972064137458801,0.3834802508354187,-0.026426253840327263,0.6009358167648315,0.33474600315093994,-0.03391994535923004,0.5215811729431152,0.5286328792572021,-0.0058100586757063866,0.5126241445541382,0.42206716537475586,-0.021574977785348892,0.5074277520179749,0.3553216755390167,-0.035143475979566574,0.4998345673084259,0.3021594285964966,-0.04327486827969551,0.48036402463912964,0.5496423840522766,-0.008896639570593834,0.47621482610702515,0.4767931401729584,-0.04252147674560547,0.4957902729511261,0.528001606464386,-0.05139073729515076,0.50372314453125,0.5772034525871277,-0.047410544008016586,0.4409993290901184,0.5867722034454346,-0.013814790174365044,0.4426952600479126,0.5397302508354187,-0.04538721963763237,0.46234071254730225,0.57240229845047,-0.04947422072291374,0.47302907705307007,0.6093936562538147,-0.045008089393377304,victory
0.49933794140815735,0.7606472969055176,5.049739115747798e-07,0.5609207153320312,0.71550053358078,-0.029218925163149834,0.5926262140274048,0.6256415843963623,-0.03673165664076805,0.5680248737335205,0.5395158529281616,-0.04365034028887749,0.5208463072776794,0.5053297281265259,-0.04943694919347763,0.5751942992210388,0.5243066549301147,-0.01009287592023611,0.5956104397773743,0.4283878207206726,-0.025289839133620262,0.6048370599746704,0.3699929118156433,-0.03714422136545181,0.6098183989524841,0.32082098722457886,-0.04563426971435547,0.529926061630249,0.5164925456047058,-0.009961877949535847,0.5244218707084656,0.40725329518318176,-0.02877839468419552,0.5184743404388428,0.33867835998535156,-0.043592486530542374,0.5109687447547913,0.2855157256126404,-0.05229157209396362,0.4900033175945282,0.535418689250946,-0.013476223684847355,0.4854012131690979,0.4563309848308563,-0.04607846215367317,0.5040298700332642,0.4984886646270752,-0.054628707468509674,0.5142743587493896,0.5467548966407776,-0.05109114572405815,0.45001092553138733,0.5704622268676758,-0.019145967438817024,0.44895753264427185,0.5161051750183105,-0.04847779870033264,0.4692654609680176,0.5394160747528076,-0.05224938318133354,0.48462992906570435,0.5748108625411987,-0.0480232834815979,victory
0.4993837773799896,0.7638344764709473,4.568861413645209e-07,0.5626954436302185,0.7129771709442139,-0.029016679152846336,0.5930250883102417,0.6244919300079346,-0.035853061825037,0.5678712129592896,0.539469838142395,-0.04197900742292404,0.5200814008712769,0.5072936415672302,-0.046781107783317566,0.5739323496818542,0.5254241824150085,-0.008328402414917946,0.595636785030365,0.4287116229534149,-0.020650047808885574,0.6038010120391846,0.37083885073661804,-0.03141153231263161,0.6072394251823425,0.3196239769458771,-0.040412597358226776,0.5287603735923767,0.5166958570480347,-0.007621574215590954,0.5229356288909912,0.40930187702178955,-0.024299776181578636,0.5182541012763977,0.3421679735183716,-0.03916865214705467,0.5111686587333679,0.28764843940734863,-0.049270935356616974,0.48960113525390625,0.5358659029006958,-0.010413913056254387,0.484613299369812,0.4534073770046234,-0.04096107929944992,0.5048583745956421,0.4972730576992035,-0.049714598804712296,0.5151961445808411,0.5473137497901917,-0.04732586070895195,0.4504620432853699,0.5720144510269165,-0.015387716703116894,0.4488401710987091,0.5155860781669617,-0.04358666017651558,0.4694702625274658,0.5370701551437378,-0.04817035049200058,0.4845849573612213,0.5730718374252319,-0.04530729353427887,victory
0.49905937910079956,0.7640128135681152,4.57578920531887e-07,0.5627551078796387,0.713292121887207,-0.028689350932836533,0.5925458669662476,0.6253914833068848,-0.03518971428275108,0.5675270557403564,0.5402916669845581,-0.0410093329846859,0.5206294655799866,0.5081325769424438,-0.04565022513270378,0.5739293098449707,0.5264238119125366,-0.008577806875109673,0.5958338975906372,0.42856264114379883,-0.02082485519349575,0.60419762134552,0.3701288402080536,-0.03134887292981148,0.6074879765510559,0.3188946843147278,-0.04001414403319359,0.5289376974105835,0.5179551839828491,-0.007819607853889465,0.5233269929885864,0.4094507694244385,-0.024326249957084656,0.5182226896286011,0.3416116237640381,-0.03893941268324852,0.5106525421142578,0.2871359884738922,-0.04878634214401245,0.4900306761264801,0.5369446277618408,-0.010532140731811523,0.48486873507499695,0.4533803462982178,-0.04083907604217529,0.5049200654029846,0.4960499703884125,-0.04982069879770279,0.5153580904006958,0.5459728240966797,-0.047577761113643646,0.45077216625213623,0.572639524936676,-0.015381470322608948,0.4486348330974579,0.514869213104248,-0.04347378388047218,0.46944764256477356,0.5352564454078674,-0.048332855105400085,0.48532813787460327,0.5709676742553711,-0.04565849155187607,victory
